time,open,high,low,close
2026-03-22 15:55:00,170.5745,171.9665,170.3895,171.0695
2026-03-22 15:56:00,171.1465,171.3965,168.9315,168.9315
2026-03-22 15:57:00,168.8495,169.7045,167.9675,168.0295
2026-03-22 15:58:00,167.9405,168.9755,167.6955,168.1815
2026-03-22 15:59:00,168.0895,169.4585,167.0655,167.0655
2026-03-22 16:00:00,166.9765,167.6675,165.2075,167.5875
2026-03-22 16:01:00,167.5065,167.8275,166.2095,166.6805
2026-03-22 16:02:00,166.7565,167.0175,165.7075,166.9075
2026-03-22 16:03:00,166.9895,167.8935,165.8525,167.3035
2026-03-22 16:04:00,167.3745,168.1545,166.2235,166.4025
2026-03-22 16:05:00,166.4875,166.5925,164.5475,166.3645
2026-03-22 16:06:00,166.4495,167.0725,164.0955,164.3915
2026-03-22 16:07:00,164.5475,164.5475,163.1375,163.4175
2026-03-22 16:08:00,163.3475,163.8815,161.4545,161.4585
2026-03-22 16:09:00,161.3835,162.1575,159.6235,161.0225
2026-03-22 16:10:00,160.9495,163.2805,160.8255,163.0105
2026-03-22 16:11:00,163.0835,163.6485,160.7575,161.1325
2026-03-22 16:12:00,161.2025,161.7455,160.0645,160.0645
2026-03-22 16:13:00,160.1495,160.4765,158.8715,159.2135
2026-03-22 16:14:00,159.1425,161.3545,159.0735,161.0685
2026-03-22 16:15:00,160.9995,161.0965,159.7615,160.8115
2026-03-22 16:16:00,160.8985,162.3915,160.8265,162.1325
2026-03-22 16:17:00,162.0535,162.6655,161.3415,162.2735
2026-03-22 16:18:00,162.3495,165.9215,162.3225,165.8355
2026-03-22 16:19:00,165.7445,166.7615,162.8155,163.2535
2026-03-22 16:20:00,163.1825,164.2465,162.3045,162.3045
2026-03-22 16:21:00,162.2165,163.2785,161.5215,161.7935
2026-03-22 16:22:00,161.5525,162.3795,160.9755,161.1505
2026-03-22 16:23:00,161.2255,161.8925,159.6115,160.0655
2026-03-22 16:24:00,160.1385,160.4135,158.3715,159.3635
2026-03-22 16:25:00,159.2775,159.2775,156.5125,156.7595
2026-03-22 16:26:00,156.8435,157.2945,155.0105,157.2945
2026-03-22 16:27:00,157.3825,158.2785,156.7755,157.2355
2026-03-22 16:28:00,157.1655,157.4625,155.0715,155.2225
2026-03-22 16:29:00,155.1375,156.1425,154.6125,155.4735
2026-03-22 16:30:00,155.5435,156.6795,154.3505,155.1765
2026-03-22 16:31:00,155.1005,157.4035,155.1005,156.8035
2026-03-22 16:32:00,156.8765,156.8985,155.3615,156.2625
2026-03-22 16:33:00,156.1805,157.2495,156.1805,156.7535
2026-03-22 16:34:00,156.6725,157.1435,152.8465,153.3185
2026-03-22 16:35:00,153.2335,155.6775,153.0735,155.1355
2026-03-22 16:36:00,155.2185,155.8645,154.0965,154.7065
2026-03-22 16:37:00,154.6335,157.5075,154.3765,157.5055
2026-03-22 16:38:00,157.5925,158.6835,156.9235,157.7495
2026-03-22 16:39:00,157.8195,158.1625,157.0595,158.1115
2026-03-22 16:40:00,158.1865,160.2185,157.5565,159.7605
2026-03-22 16:41:00,159.6875,161.1805,159.1475,160.6195
2026-03-22 16:42:00,160.5335,162.9565,159.9615,161.6945
2026-03-22 16:43:00,161.6215,161.8735,159.9275,160.5545
2026-03-22 16:44:00,160.6255,161.4015,160.0245,161.3295
2026-03-22 16:45:00,161.4145,161.4875,159.8655,160.0155
2026-03-22 16:46:00,159.9305,160.3625,159.0005,159.6085
2026-03-22 16:47:00,159.5315,160.6185,158.5625,160.0575
2026-03-22 16:48:00,159.9885,160.4205,158.2865,158.2865
2026-03-22 16:49:00,158.2085,159.5835,155.9565,156.3425
2026-03-22 16:50:00,156.2765,157.1045,155.5515,156.3425
2026-03-22 16:51:00,156.2655,157.1475,155.3955,156.6745
2026-03-22 16:52:00,156.6035,156.9555,154.8585,155.1425
2026-03-22 16:53:00,155.0675,155.3725,152.6155,153.7465
2026-03-22 16:54:00,153.8205,154.7645,153.4005,153.8015
2026-03-22 16:55:00,153.6875,154.6855,153.5465,154.3195
2026-03-22 16:56:00,154.3885,154.7345,153.1065,154.7345
