time,open,high,low,close
2026-03-22 10:21:00,3017.6955,3017.6955,3012.4875,3012.8625
2026-03-22 10:22:00,3012.7335,3025.2105,3012.5065,3023.3065
2026-03-22 10:23:00,3023.3095,3026.5225,3018.3505,3023.9385
2026-03-22 10:24:00,3024.0045,3024.1885,3012.6215,3013.8095
2026-03-22 10:25:00,3014.3745,3017.9365,3013.2165,3015.2735
2026-03-22 10:26:00,3015.3375,3017.6005,3011.8215,3012.9935
2026-03-22 10:27:00,3012.9265,3024.4845,3010.3355,3024.4235
2026-03-22 10:28:00,3024.4195,3025.3625,3019.9975,3022.6165
2026-03-22 10:29:00,3022.6115,3024.5865,3018.2145,3018.5145
2026-03-22 10:30:00,3018.9255,3019.9375,3012.6325,3016.2355
2026-03-22 10:31:00,3016.2315,3018.8295,3011.4675,3014.0755
2026-03-22 10:32:00,3013.2505,3013.3615,3007.5185,3008.5225
2026-03-22 10:33:00,3008.5265,3020.1925,3007.6445,3020.1925
2026-03-22 10:34:00,3020.1875,3025.0615,3019.4075,3023.7355
2026-03-22 10:35:00,3023.7995,3025.3395,3013.1345,3013.1365
2026-03-22 10:36:00,3013.4525,3015.5485,3006.7795,3008.0235
2026-03-22 10:37:00,3008.0275,3009.2155,2998.1445,3002.1995
2026-03-22 10:38:00,3002.4235,3004.0185,2996.8245,2998.5915
2026-03-22 10:39:00,2998.6625,2998.9195,2989.7635,2998.5445
2026-03-22 10:40:00,2998.5485,3000.9175,2991.9195,2992.6075
2026-03-22 10:41:00,2991.4385,2992.7385,2986.9095,2991.7685
2026-03-22 10:42:00,2991.5325,2995.6095,2985.8995,2986.5855
2026-03-22 10:43:00,2986.4695,2988.1955,2978.5935,2985.2415
2026-03-22 10:44:00,2984.9115,2985.0715,2975.8125,2981.5025
2026-03-22 10:45:00,2981.5035,2981.5115,2972.4385,2974.7525
2026-03-22 10:46:00,2974.7495,2974.8075,2962.6785,2965.4635
2026-03-22 10:47:00,2965.1485,2974.0005,2964.3665,2971.8085
2026-03-22 10:48:00,2972.3725,2974.7855,2967.8075,2971.9405
2026-03-22 10:49:00,2971.8835,2973.2675,2966.5825,2969.4065
2026-03-22 10:50:00,2967.4885,2969.0515,2964.8175,2967.8405
2026-03-22 10:51:00,2968.0205,2973.8225,2965.2465,2970.7595
2026-03-22 10:52:00,2971.1775,2978.2125,2970.7805,2972.5125
2026-03-22 10:53:00,2972.5075,2980.1605,2970.2975,2976.6465
2026-03-22 10:54:00,2977.1175,2979.1055,2971.5315,2971.7265
2026-03-22 10:55:00,2971.6625,2976.4375,2971.6625,2976.2925
2026-03-22 10:56:00,2976.6385,2988.1405,2976.3465,2988.0775
2026-03-22 10:57:00,2988.2645,2990.4325,2982.5605,2982.6235
2026-03-22 10:58:00,2982.4295,2988.3995,2981.2385,2985.2655
2026-03-22 10:59:00,2985.2635,2999.9135,2985.2635,2997.3035
2026-03-22 11:00:00,2998.0625,2998.6465,2992.0825,2993.4545
2026-03-22 11:01:00,2993.4565,2996.3675,2988.1105,2988.1705
2026-03-22 11:02:00,2988.1715,2988.1755,2981.8235,2981.8795
2026-03-22 11:03:00,2981.8825,2985.1875,2973.4805,2973.7705
2026-03-22 11:04:00,2974.0555,2980.4815,2971.9525,2978.2095
2026-03-22 11:05:00,2978.3375,2980.7755,2973.5055,2977.7385
2026-03-22 11:06:00,2978.1155,2981.1105,2972.2575,2974.0925
2026-03-22 11:07:00,2973.9625,2974.4765,2967.4785,2968.7385
2026-03-22 11:08:00,2968.7575,2974.0555,2967.5295,2967.6835
2026-03-22 11:09:00,2967.6785,2974.6165,2965.0795,2965.1475
2026-03-22 11:10:00,2965.5175,2976.7905,2962.1765,2976.7875
2026-03-22 11:11:00,2976.6585,2978.9685,2974.8835,2976.4385
2026-03-22 11:12:00,2977.5815,2983.1825,2974.8305,2979.3445
2026-03-22 11:13:00,2979.3415,2981.8235,2967.8595,2971.2845
2026-03-22 11:14:00,2971.4945,2975.4785,2968.1095,2971.2895
2026-03-22 11:15:00,2971.3495,2974.2085,2969.3195,2973.5435
2026-03-22 11:16:00,2973.5385,2973.5385,2967.9875,2969.5675
2026-03-22 11:17:00,2969.2755,2974.2285,2966.3375,2974.2285
2026-03-22 11:18:00,2973.9835,2975.5505,2965.6345,2970.0415
2026-03-22 11:19:00,2970.1045,2973.8615,2966.8355,2968.6535
2026-03-22 11:20:00,2968.5085,2975.2995,2968.3165,2971.6635
2026-03-22 11:21:00,2971.6625,2979.0155,2970.9765,2978.2055
2026-03-22 11:22:00,2978.6415,2985.3995,2977.1855,2980.2685
2026-03-22 11:23:00,2980.2625,2980.2625,2964.2275,2966.3405
2026-03-22 11:24:00,2966.4675,2971.8735,2966.0775,2967.9205
2026-03-22 11:25:00,2967.4295,2967.9885,2960.4575,2966.8435
2026-03-22 11:26:00,2967.0095,2967.4505,2958.8685,2959.5865
2026-03-22 11:27:00,2959.5885,2960.3565,2951.2245,2954.3875
2026-03-22 11:28:00,2954.3925,2957.6815,2954.2435,2955.0785
2026-03-22 11:29:00,2956.3255,2963.0505,2954.9575,2960.4705
2026-03-22 11:30:00,2960.4025,2968.8645,2960.4025,2962.3425
2026-03-22 11:31:00,2961.6595,2967.4655,2960.8675,2960.8675
2026-03-22 11:32:00,2960.8685,2962.8025,2956.0075,2962.0745
2026-03-22 11:33:00,2963.1175,2968.3805,2959.3495,2966.5435
2026-03-22 11:34:00,2967.1655,2978.5105,2967.1655,2976.9655
2026-03-22 11:35:00,2977.3345,2980.9925,2970.7415,2977.6525
2026-03-22 11:36:00,2977.5765,2983.5755,2972.6635,2981.0245
2026-03-22 11:37:00,2980.6335,2986.2635,2977.4525,2977.4535
2026-03-22 11:38:00,2977.4505,2981.3235,2973.1675,2981.2135
2026-03-22 11:39:00,2981.6015,2988.0315,2981.2665,2984.7155
2026-03-22 11:40:00,2984.5895,2993.9345,2983.9455,2987.8325
2026-03-22 11:41:00,2987.8275,2988.7715,2980.2385,2980.7775
2026-03-22 11:42:00,2980.7785,2989.1365,2980.7735,2981.5715
2026-03-22 11:43:00,2981.6315,2990.8825,2981.6255,2985.5765
2026-03-22 11:44:00,2985.8715,2988.1325,2978.7935,2979.4265
2026-03-22 11:45:00,2979.2605,2983.0975,2976.7285,2981.1595
2026-03-22 11:46:00,2981.1005,2981.1345,2973.3245,2976.8085
2026-03-22 11:47:00,2976.8105,2988.8115,2973.6085,2985.6075
2026-03-22 11:48:00,2985.5245,2989.9095,2984.3275,2985.0025
2026-03-22 11:49:00,2985.5035,2987.0685,2980.1225,2981.9845
2026-03-22 11:50:00,2982.1545,2983.3665,2975.8375,2978.6535
2026-03-22 11:51:00,2978.9005,2981.5335,2973.7625,2974.7245
2026-03-22 11:52:00,2974.9365,2981.1035,2973.3685,2973.3685
2026-03-22 11:53:00,2973.6985,2973.8275,2963.7335,2969.9025
2026-03-22 11:54:00,2969.6675,2977.0615,2966.3005,2976.9905
2026-03-22 11:55:00,2976.9845,2977.0555,2969.8215,2975.4915
2026-03-22 11:56:00,2975.4955,2978.5905,2971.7335,2973.0055
2026-03-22 11:57:00,2973.0015,2980.3185,2972.6855,2977.0335
2026-03-22 11:58:00,2976.9675,2980.4945,2971.3975,2976.7915
2026-03-22 11:59:00,2976.8535,2981.0095,2972.7985,2978.5155
2026-03-22 12:00:00,2978.5195,2981.4935,2976.6075,2978.4995
2026-03-22 12:01:00,2978.5035,2989.7145,2978.3855,2989.7145
2026-03-22 12:02:00,2989.7775,2995.5575,2984.8285,2989.1715
2026-03-22 12:03:00,2988.8915,2995.0465,2988.6425,2992.6015
2026-03-22 12:04:00,2992.5445,2994.7115,2989.5185,2994.4265
2026-03-22 12:05:00,2994.4245,3004.5995,2994.0625,3004.4085
2026-03-22 12:06:00,3004.4075,3006.3555,2994.5285,3005.7175
2026-03-22 12:07:00,3005.6365,3009.9695,3003.3855,3007.3555
2026-03-22 12:08:00,3007.3605,3007.4995,2996.0665,2998.4475
2026-03-22 12:09:00,2998.4485,3003.1455,2995.5205,3002.0875
2026-03-22 12:10:00,3002.0915,3005.8185,2999.1845,3004.5305
2026-03-22 12:11:00,3004.5265,3004.9585,2998.3255,3000.7655
2026-03-22 12:12:00,3000.7635,3010.0035,2999.5795,3004.5905
2026-03-22 12:13:00,3004.6295,3013.5915,3004.6295,3013.5915
2026-03-22 12:14:00,3013.4575,3021.0965,3013.0315,3016.8575
2026-03-22 12:15:00,3016.8605,3021.9985,3016.6195,3016.8585
2026-03-22 12:16:00,3016.8565,3019.2125,3009.4735,3018.7055
2026-03-22 12:17:00,3018.7035,3019.9285,3014.4735,3019.2655
2026-03-22 12:18:00,3019.6675,3027.6975,3017.6125,3018.0575
2026-03-22 12:19:00,3018.0615,3026.4395,3017.9705,3025.6515
2026-03-22 12:20:00,3025.6565,3027.1265,3009.8525,3014.0165
2026-03-22 12:21:00,3013.7065,3023.4315,3013.2725,3022.6705
2026-03-22 12:22:00,3022.4845,3028.6825,3020.6745,3028.2085
2026-03-22 12:23:00,3028.2465,3028.6705,3019.4815,3019.4825
2026-03-22 12:24:00,3019.4855,3019.9435,3014.7005,3018.0255
2026-03-22 12:25:00,3018.0305,3018.0885,3007.2175,3010.2915
2026-03-22 12:26:00,3010.2935,3011.2945,3005.1855,3010.6945
2026-03-22 12:27:00,3010.6925,3011.9535,2997.6415,2999.5455
2026-03-22 12:28:00,2999.5465,3000.0355,2995.0315,2996.5885
2026-03-22 12:29:00,2996.9015,2997.4345,2985.5425,2985.5425
2026-03-22 12:30:00,2985.6675,2988.3665,2982.7125,2984.4745
2026-03-22 12:31:00,2984.2445,2991.6735,2981.6545,2991.6735
2026-03-22 12:32:00,2991.9615,2995.1505,2988.0245,2994.1105
2026-03-22 12:33:00,2994.2555,2999.1995,2992.5145,2996.8285
2026-03-22 12:34:00,2997.1385,2998.0345,2992.7775,2997.0995
2026-03-22 12:35:00,2996.0205,2996.9395,2979.4715,2982.7655
2026-03-22 12:36:00,2982.7665,2988.8495,2982.2115,2988.1495
2026-03-22 12:37:00,2988.3155,2995.0495,2986.4465,2994.2015
2026-03-22 12:38:00,2994.2045,3001.7255,2994.1955,2998.0335
2026-03-22 12:39:00,2998.0995,3003.8835,2998.0995,3001.4285
2026-03-22 12:40:00,3001.2325,3008.8355,2999.7055,3001.5975
2026-03-22 12:41:00,3001.5965,3009.4195,3001.5965,3002.0885
2026-03-22 12:42:00,3002.0075,3005.0675,2998.4695,3000.1035
2026-03-22 12:43:00,3000.1605,3004.1775,2993.6995,2994.4485
2026-03-22 12:44:00,2994.0625,2999.7975,2993.5005,2998.8955
2026-03-22 12:45:00,2998.8415,3002.9395,2996.7775,2999.8225
2026-03-22 12:46:00,2999.8255,3001.0995,2996.7375,3000.7525
2026-03-22 12:47:00,3000.8105,3006.5885,2999.7575,3004.2815
2026-03-22 12:48:00,3004.2145,3008.8985,3003.1585,3006.1585
2026-03-22 12:49:00,3006.1565,3019.7355,3006.1515,3018.7695
2026-03-22 12:50:00,3018.6965,3019.2865,3013.6755,3017.0445
2026-03-22 12:51:00,3018.6495,3022.9265,3016.2155,3016.2325
2026-03-22 12:52:00,3016.8085,3018.5195,3006.3555,3007.0685
2026-03-22 12:53:00,3007.0705,3010.2235,3002.3975,3008.1085
2026-03-22 12:54:00,3008.3335,3011.0985,3000.6745,3009.9415
2026-03-22 12:55:00,3009.9385,3020.3655,3009.6275,3016.4145
2026-03-22 12:56:00,3016.4785,3022.2685,3009.5395,3010.0235
2026-03-22 12:57:00,3009.9405,3014.4795,3009.7225,3010.4295
2026-03-22 12:58:00,3010.8935,3024.2875,3010.0855,3022.2855
2026-03-22 12:59:00,3022.4205,3025.2655,3018.5335,3020.8785
2026-03-22 13:00:00,3020.1985,3025.5215,3018.0465,3025.5215
2026-03-22 13:01:00,3025.3395,3025.4615,3014.8145,3014.8875
2026-03-22 13:02:00,3014.8925,3015.5315,3004.0825,3015.5285
2026-03-22 13:03:00,3015.5325,3023.8505,3013.2465,3013.2485
2026-03-22 13:04:00,3013.2505,3027.5705,3011.3035,3023.3935
2026-03-22 13:05:00,3023.3985,3038.7675,3023.3985,3036.1825
2026-03-22 13:06:00,3036.6415,3043.4055,3034.6115,3041.6915
2026-03-22 13:07:00,3041.6965,3048.6465,3040.0975,3047.1295
2026-03-22 13:08:00,3047.1355,3049.1235,3034.9785,3035.2785
2026-03-22 13:09:00,3035.2825,3041.0375,3033.4495,3039.3835
2026-03-22 13:10:00,3041.0105,3046.9395,3038.2445,3039.7445
2026-03-22 13:11:00,3040.5825,3047.5805,3039.3185,3039.3225
2026-03-22 13:12:00,3039.3235,3049.1305,3036.8265,3047.9815
2026-03-22 13:13:00,3047.8525,3048.7725,3041.7225,3041.9625
2026-03-22 13:14:00,3041.9655,3044.1295,3039.1745,3043.8455
2026-03-22 13:15:00,3043.8465,3043.8515,3030.8615,3031.6825
2026-03-22 13:16:00,3031.1125,3043.2935,3030.1175,3038.9225
2026-03-22 13:17:00,3038.6675,3042.7725,3035.9095,3036.6115
2026-03-22 13:18:00,3036.6125,3036.6145,3020.5615,3020.5635
2026-03-22 13:19:00,3020.5685,3026.8805,3019.8935,3023.3085
2026-03-22 13:20:00,3021.9505,3026.3885,3020.2325,3025.2235
2026-03-22 13:21:00,3025.3775,3026.6495,3019.5795,3023.0185
2026-03-22 13:22:00,3023.4005,3025.5705,3018.1025,3018.5005
2026-03-22 13:23:00,3018.5025,3030.1105,3017.9995,3029.0175
2026-03-22 13:24:00,3030.4395,3038.8205,3030.0905,3037.9845
2026-03-22 13:25:00,3037.9875,3038.2325,3023.3125,3023.4835
2026-03-22 13:26:00,3023.4795,3026.4665,3016.7295,3018.2785
2026-03-22 13:27:00,3018.4465,3022.0605,3014.6575,3017.5065
2026-03-22 13:28:00,3017.5755,3018.3285,3013.9905,3016.9775
2026-03-22 13:29:00,3016.9135,3023.7185,3016.9135,3021.8375
2026-03-22 13:30:00,3021.8345,3023.9755,3018.9975,3021.9965
2026-03-22 13:31:00,3021.9975,3026.1015,3017.5935,3018.1235
2026-03-22 13:32:00,3018.1195,3023.0255,3014.3765,3014.4335
2026-03-22 13:33:00,3014.4295,3015.7915,3006.9785,3011.3215
2026-03-22 13:34:00,3011.3235,3019.5965,3011.3205,3017.3965
2026-03-22 13:35:00,3017.3995,3020.8225,3015.3005,3019.9845
2026-03-22 13:36:00,3019.9795,3025.5615,3019.0465,3019.8985
2026-03-22 13:37:00,3019.0095,3021.3595,3013.6485,3014.6865
2026-03-22 13:38:00,3014.2475,3015.4865,3007.1025,3007.1675
2026-03-22 13:39:00,3007.8775,3012.9455,3005.0345,3007.5595
2026-03-22 13:40:00,3007.4225,3017.1355,3006.2505,3017.1215
2026-03-22 13:41:00,3016.9995,3029.8555,3015.2075,3026.7025
2026-03-22 13:42:00,3026.5455,3026.9665,3016.3855,3016.7105
2026-03-22 13:43:00,3016.7705,3017.9005,3011.5045,3016.5445
2026-03-22 13:44:00,3016.5495,3020.5395,3011.5485,3020.4065
2026-03-22 13:45:00,3020.4105,3029.2595,3020.3075,3028.5485
2026-03-22 13:46:00,3028.2565,3031.2075,3021.7775,3022.6975
2026-03-22 13:47:00,3022.3575,3023.7305,3015.6635,3020.3895
2026-03-22 13:48:00,3020.5095,3026.1035,3013.8025,3014.7135
2026-03-22 13:49:00,3014.7095,3020.5115,3012.5005,3019.5035
2026-03-22 13:50:00,3019.5065,3020.1065,3012.0815,3015.6335
2026-03-22 13:51:00,3015.6935,3028.2055,3015.6935,3028.0565
2026-03-22 13:52:00,3028.0575,3030.0535,3022.9525,3025.0015
2026-03-22 13:53:00,3025.0865,3027.2755,3015.7305,3016.4325
2026-03-22 13:54:00,3015.9335,3017.3535,3007.7985,3009.7555
2026-03-22 13:55:00,3009.7535,3011.6105,3003.5945,3009.7765
2026-03-22 13:56:00,3009.9985,3016.9175,3008.9285,3015.2495
2026-03-22 13:57:00,3014.7495,3018.6065,3011.5905,3012.6135
2026-03-22 13:58:00,3012.4815,3015.0245,3001.3715,3002.4005
2026-03-22 13:59:00,3002.5275,3007.5585,3001.7395,3007.3475
2026-03-22 14:00:00,3007.4155,3012.6835,3005.7135,3005.7135
2026-03-22 14:01:00,3005.3725,3007.0825,2998.6255,2999.3005
2026-03-22 14:02:00,2999.2965,2999.3335,2988.5985,2990.7095
2026-03-22 14:03:00,2990.6225,2993.0225,2984.4315,2987.2415
2026-03-22 14:04:00,2987.2435,2987.3755,2977.9185,2982.5545
2026-03-22 14:05:00,2982.5495,2983.3455,2974.9415,2974.9415
